model_family,feature_set,scope,n,mae,rmse,r2,directional_accuracy,prev_rmse,prev_r2,rmse_redux_vs_prev_pct,r2_gain_vs_prev
hgb,M4_idio_vol,Consumer Staples,440,0.07950656722186744,0.1448277867522843,-0.04915716939899517,0.625,0.14691578267841704,-0.07962683613501209,1.421219618523311,0.03046966673601692
hgb,M5_text,Consumer Staples,440,0.08337895600568895,0.15043852310872366,-0.1320220527735274,0.5954545454545455,0.1448277867522843,-0.04915716939899517,-3.874074500659218,-0.08286488337453224
hgb,M0_baseline,Energy,437,0.3490658230996625,0.5315865361835266,-0.0630249489047443,0.4851258581235698,,,,
hgb,M1_macro,Energy,437,0.32837764803235386,0.5082240398418945,0.028358803820705436,0.597254004576659,0.5315865361835266,-0.0630249489047443,4.394862313361221,0.09138375272544974
hgb,M2_sector,Energy,437,0.31461740070855276,0.4995452729012546,0.061260225741992635,0.6613272311212814,0.5082240398418945,0.028358803820705436,1.7076655687794229,0.0329014219212872
hgb,M3_company,Energy,437,0.29658182024795404,0.48028821915320674,0.13224049371138835,0.6613272311212814,0.4995452729012546,0.061260225741992635,3.8549166197103464,0.07098026796939572
hgb,M4_idio_vol,Energy,437,0.28799471539716265,0.4749233257565431,0.15151823605427184,0.6521739130434783,0.48028821915320674,0.13224049371138835,1.117015405067074,0.019277742342883486
hgb,M5_text,Energy,437,0.28932805476236945,0.4773593853794655,0.14279155054748294,0.6567505720823799,0.4749233257565431,0.15151823605427184,-0.5129374555443824,-0.0087266855067889
hgb,M0_baseline,Financials,491,0.14864326355169663,0.270186169461378,-0.09503469524956598,0.6476578411405295,,,,
hgb,M1_macro,Financials,491,0.1531556434039413,0.2731777713227818,-0.119418207364681,0.6435845213849287,0.270186169461378,-0.09503469524956598,-1.1072372310424383,-0.024383512115115025
hgb,M2_sector,Financials,491,0.15116911611320752,0.2670523381648491,-0.06977986820159221,0.6354378818737271,0.2731777713227818,-0.119418207364681,2.242288282927324,0.049638339163088796
hgb,M3_company,Financials,491,0.1461441212183287,0.26494260539290637,-0.05294395783663575,0.594704684317719,0.2670523381648491,-0.06977986820159221,0.7900072272126626,0.016835910364956463
hgb,M4_idio_vol,Financials,491,0.14284246082505817,0.2606476613570103,-0.019082435852834312,0.6171079429735234,0.26494260539290637,-0.05294395783663575,1.6210846985243244,0.033861521983801435
hgb,M5_text,Financials,491,0.1425145151180925,0.26149083558747693,-0.025686399757294698,0.6109979633401222,0.2606476613570103,-0.019082435852834312,-0.3234919607860008,-0.006603963904460386
hgb,M0_baseline,Health Care,427,0.16291689990209346,0.3249227957373975,0.0023098038654484343,0.7587822014051522,,,,
hgb,M1_macro,Health Care,427,0.1638917296523345,0.322858775745811,0.014944879036356551,0.7423887587822015,0.3249227957373975,0.0023098038654484343,0.6352339751670264,0.012635075170908117
hgb,M2_sector,Health Care,427,0.17088536311292415,0.32888628169049605,-0.02217877661034784,0.7072599531615925,0.322858775745811,0.014944879036356551,-1.8669171778779645,-0.03712365564670439
hgb,M3_company,Health Care,427,0.1654094336473063,0.3246602862468918,0.0039212472665896,0.7189695550351288,0.32888628169049605,-0.02217877661034784,1.2849412331467174,0.02610002387693744
hgb,M4_idio_vol,Health Care,427,0.16202505632286987,0.3234326087675327,0.011440191978052128,0.7400468384074942,0.3246602862468918,0.0039212472665896,0.3781421785679966,0.007518944711462527
hgb,M5_text,Health Care,427,0.1623572466223694,0.32402169634120453,0.007835863804534382,0.7494145199063232,0.3234326087675327,0.011440191978052128,-0.1821361104919471,-0.0036043281735177457
hgb,M0_baseline,Industrials,490,0.1596801173572914,0.2805993881433528,-0.11296196704623451,0.6,,,,
hgb,M1_macro,Industrials,490,0.16078530441251013,0.28127050627041983,-0.11829214386637488,0.6428571428571429,0.2805993881433528,-0.11296196704623451,-0.23917305433474018,-0.005330176820140364
hgb,M2_sector,Industrials,490,0.16418533483567507,0.28704521627026536,-0.1646823961635442,0.6,0.28127050627041983,-0.11829214386637488,-2.053080529635621,-0.04639025229716931
hgb,M3_company,Industrials,490,0.15477665959526768,0.27783642985551643,-0.09115202664972588,0.6183673469387755,0.28704521627026536,-0.1646823961635442,3.2081309468953,0.0735303695138183
hgb,M4_idio_vol,Industrials,490,0.15284626483472372,0.27310882206659587,-0.05433431701600977,0.6204081632653061,0.27783642985551643,-0.09115202664972588,1.7015795197840202,0.03681770963371611
hgb,M5_text,Industrials,490,0.15292180880157075,0.2716355743328217,-0.042990076194339366,0.6244897959183674,0.27310882206659587,-0.05433431701600977,0.5394361568499318,0.011344240821670404
hgb,M0_baseline,Materials,394,0.23274657003990185,0.3788580541858329,-0.035204642357697935,0.5685279187817259,,,,
hgb,M1_macro,Materials,394,0.22904502309383903,0.3769098019974458,-0.0245850767654614,0.583756345177665,0.3788580541858329,-0.035204642357697935,0.5142433074503121,0.010619565592236535
hgb,M2_sector,Materials,394,0.2348955917915632,0.3822810545954741,-0.05399539391839325,0.5532994923857868,0.3769098019974458,-0.0245850767654614,-1.425076389513675,-0.029410317152931853
hgb,M3_company,Materials,394,0.2198075294873807,0.37088535760321945,0.00790665146245062,0.5862944162436549,0.3822810545954741,-0.05399539391839325,2.980973515497253,0.06190204538084387
hgb,M4_idio_vol,Materials,394,0.22533396396969763,0.37519149232565946,-0.015264325193311112,0.5913705583756346,0.37088535760321945,0.00790665146245062,-1.1610419861996284,-0.023170976655761732
hgb,M5_text,Materials,394,0.22267281042851694,0.37243041443577857,-0.0003764116222872982,0.5812182741116751,0.37519149232565946,-0.015264325193311112,0.7359116468142956,0.014887913571023814
hgb,M0_baseline,Real Estate,432,0.22055173126797212,0.41611243408809584,-0.023873968691422665,0.7870370370370371,,,,
hgb,M1_macro,Real Estate,432,0.2244353921375131,0.4165377487775563,-0.025968071884816757,0.7824074074074074,0.41611243408809584,-0.023873968691422665,-0.10221148291146692,-0.0020941031933940923
hgb,M2_sector,Real Estate,432,0.23067205955523362,0.41636120899088214,-0.025098591015671134,0.7615740740740741,0.4165377487775563,-0.025968071884816757,0.04238266212180049,0.0008694808691456224
hgb,M3_company,Real Estate,432,0.2252781593911562,0.41464984352101625,-0.016689003786167556,0.7569444444444444,0.41636120899088214,-0.025098591015671134,0.4110290375065574,0.008409587229503579
hgb,M4_idio_vol,Real Estate,432,0.21931189067709442,0.41127506810707487,-0.00020697923277634978,0.7754629629629629,0.41464984352101625,-0.016689003786167556,0.8138856113592937,0.016482024553391206
hgb,M5_text,Real Estate,432,0.22141405450550505,0.40928128818384435,0.009467124662823956,0.7708333333333334,0.41127506810707487,-0.00020697923277634978,0.48478015757362736,0.009674103895600306
hgb,M0_baseline,Technology,469,0.2165393131377204,0.39217868957079316,-0.03037247969716117,0.7697228144989339,,,,
hgb,M1_macro,Technology,469,0.22580605528989164,0.3961413365948818,-0.05129982868715466,0.7611940298507462,0.39217868957079316,-0.03037247969716117,-1.0104187528459152,-0.02092734898999349
hgb,M2_sector,Technology,469,0.22574090191061827,0.39180668897782195,-0.02841868978125195,0.7590618336886994,0.3961413365948818,-0.05129982868715466,1.0942174463082468,0.02288113890590271
hgb,M3_company,Technology,469,0.2220179703257943,0.38682764434115513,-0.0024466632463000515,0.7569296375266524,0.39180668897782195,-0.02841868978125195,1.2707911265263405,0.025972026534951898
hgb,M4_idio_vol,Technology,469,0.21623021022089745,0.3790004897963077,0.03771035836664516,0.7569296375266524,0.38682764434115513,-0.0024466632463000515,2.023421712318068,0.04015702161294521
hgb,M5_text,Technology,469,0.21858224111764887,0.37884232292494235,0.03851336832067587,0.7569296375266524,0.3790004897963077,0.03771035836664516,0.04173262980486767,0.000803009954030709
rf,M0_baseline,ALL,4526,0.19453219315945483,0.3622999736009069,0.004614084957248243,0.6831639416703491,,,,
rf,M1_macro,ALL,4526,0.19587180465613124,0.36012400809498857,0.01653471053743083,0.6763146266018559,0.3622999736009069,0.004614084957248243,0.6005977544771376,0.011920625580182587
rf,M2_sector,ALL,4526,0.1938630654382232,0.35767921066974706,0.02984241560605294,0.6895713654441008,0.36012400809498857,0.01653471053743083,0.6788765453806268,0.013307705068622111
rf,M3_company,ALL,4526,0.19104682880568394,0.3560974087631981,0.03840429880696339,0.6889085285019885,0.35767921066974706,0.02984241560605294,0.44224038170601215,0.008561883200910447
rf,M4_idio_vol,ALL,4526,0.1913168415520252,0.35634097220103805,0.03708842485600272,0.6869200176756518,0.3560974087631981,0.03840429880696339,-0.06839798095860362,-0.0013158739509606665
rf,M5_text,ALL,4526,0.19058425188842826,0.3559044415813901,0.039446183032711524,0.6886875828546177,0.35634097220103805,0.03708842485600272,0.12250362818274393,0.002357758176708802
rf,M0_baseline,Communication Services,460,0.19881051778425063,0.3832927531348144,0.03662402400067721,0.75,,,,
rf,M1_macro,Communication Services,460,0.20127893751475984,0.3902556911841474,0.001304516112999865,0.7391304347826086,0.3832927531348144,0.03662402400067721,-1.8166109305186635,-0.03531950788767735
rf,M2_sector,Communication Services,460,0.2001616183187197,0.3887461886622748,0.009015449373095619,0.7434782608695653,0.3902556911841474,0.001304516112999865,0.38679833657065554,0.007710933260095754
rf,M3_company,Communication Services,460,0.1978500567457769,0.3842247994249775,0.031933078427824335,0.7434782608695653,0.3887461886622748,0.009015449373095619,1.1630697275402124,0.022917629054728716
rf,M4_idio_vol,Communication Services,460,0.19619457845162958,0.38453192216740234,0.03038484835561317,0.7434782608695653,0.3842247994249775,0.031933078427824335,-0.07993308679826759,-0.0015482300722111653
rf,M5_text,Communication Services,460,0.1970770084904295,0.3843201524635139,0.03145252862121928,0.7456521739130435,0.38453192216740234,0.03038484835561317,0.05507207378123171,0.001067680265606108
rf,M0_baseline,Consumer Discretionary,486,0.21121369833366824,0.40254298511231695,0.054473602629494855,0.7510288065843621,,,,
rf,M1_macro,Consumer Discretionary,486,0.21304649561631875,0.40550450554422374,0.040509894854815265,0.7263374485596708,0.40254298511231695,0.054473602629494855,-0.7357029041458676,-0.01396370777467959
rf,M2_sector,Consumer Discretionary,486,0.2152199029796558,0.407355088492344,0.031732346624194774,0.7366255144032922,0.40550450554422374,0.040509894854815265,-0.4563655700043551,-0.008777548230620491
rf,M3_company,Consumer Discretionary,486,0.20667348875887395,0.4004724097346414,0.06417566470519875,0.7366255144032922,0.407355088492344,0.031732346624194774,1.6896017632125282,0.03244331808100398
rf,M4_idio_vol,Consumer Discretionary,486,0.2068827732629141,0.4018017868138795,0.05795237321567459,0.7366255144032922,0.4004724097346414,0.06417566470519875,-0.3319522261518591,-0.006223291489524163
rf,M5_text,Consumer Discretionary,486,0.20652100104359247,0.40282531484721346,0.05314681845085634,0.7325102880658436,0.4018017868138795,0.05795237321567459,-0.25473456488337015,-0.004805554764818254
rf,M0_baseline,Consumer Staples,440,0.07949410205329664,0.14181635610061089,-0.005980145548419857,0.6454545454545455,,,,
rf,M1_macro,Consumer Staples,440,0.08504617479094115,0.14163599881018565,-0.0034230289190195773,0.6068181818181818,0.14181635610061089,-0.005980145548419857,0.12717664970694775,0.00255711662940028
rf,M2_sector,Consumer Staples,440,0.08608798926969236,0.14113948059192377,0.0035998260631368018,0.615909090909091,0.14163599881018565,-0.0034230289190195773,0.3505593369149704,0.007022854982156379
rf,M3_company,Consumer Staples,440,0.0879551016993204,0.14478880868529231,-0.048592517872459995,0.6386363636363637,0.14113948059192377,0.0035998260631368018,-2.5856181970230114,-0.0521923439355968
rf,M4_idio_vol,Consumer Staples,440,0.08441304937994194,0.14296727756584998,-0.022374619345937097,0.6272727272727273,0.14478880868529231,-0.048592517872459995,1.258060713381202,0.026217898526522898
rf,M5_text,Consumer Staples,440,0.08520228600839284,0.1435929931001362,-0.031343323135977874,0.6477272727272727,0.14296727756584998,-0.022374619345937097,-0.4376634604362694,-0.008968703790040777
rf,M0_baseline,Energy,437,0.3463531699053369,0.5252576251500874,-0.03786351106378527,0.4874141876430206,,,,
rf,M1_macro,Energy,437,0.3258974823436918,0.5031957666687132,0.04749016319220056,0.5766590389016019,0.5252576251500874,-0.03786351106378527,4.200197660161571,0.08535367425598583
rf,M2_sector,Energy,437,0.3073836723601942,0.48863035027980933,0.10183445786062051,0.6521739130434783,0.5031957666687132,0.04749016319220056,2.8945824575057038,0.054344294668419946
rf,M3_company,Energy,437,0.3026365590399476,0.4886759696273095,0.1016667415546485,0.631578947368421,0.48863035027980933,0.10183445786062051,-0.009336167406316157,-0.00016771630597200993
rf,M4_idio_vol,Energy,437,0.3080776574286738,0.491845117584705,0.08997726765873681,0.6338672768878718,0.4886759696273095,0.1016667415546485,-0.6485172495411308,-0.011689473895911684
rf,M5_text,Energy,437,0.30591920693116437,0.49033759842018754,0.0955472092511821,0.6453089244851259,0.491845117584705,0.08997726765873681,0.30650282184774247,0.005569941592445282
rf,M0_baseline,Financials,491,0.1444350501884617,0.2660575429892752,-0.06182465077645771,0.659877800407332,,,,
rf,M1_macro,Financials,491,0.1488246774221439,0.26862167103102724,-0.08238993236651271,0.6558044806517311,0.2660575429892752,-0.06182465077645771,-0.9637494253847956,-0.020565281590054996
rf,M2_sector,Financials,491,0.14854852908912936,0.26661327862784956,-0.06626511941899671,0.6578411405295316,0.26862167103102724,-0.08238993236651271,0.7476658139565007,0.016124812947516
rf,M3_company,Financials,491,0.14249906747190313,0.2645866700074911,-0.05011671708359344,0.6415478615071283,0.26661327862784956,-0.06626511941899671,0.7601304146547407,0.016148402335403267
rf,M4_idio_vol,Financials,491,0.14526742137212245,0.2644225766427461,-0.04881458231627667,0.6537678207739308,0.2645866700074911,-0.05011671708359344,0.0620187573094073,0.001302134767316776
rf,M5_text,Financials,491,0.14426858338144416,0.26495087726360567,-0.053009707565533803,0.6435845213849287,0.2644225766427461,-0.04881458231627667,-0.19979406734748661,-0.004195125249257137
rf,M0_baseline,Health Care,427,0.16014682842652422,0.3258124280300571,-0.003160988046103874,0.7611241217798594,,,,
rf,M1_macro,Health Care,427,0.1645498102495567,0.3228362688981248,0.015082212845878629,0.7236533957845434,0.3258124280300571,-0.003160988046103874,0.9134578290726753,0.018243200891982503
rf,M2_sector,Health Care,427,0.16418263972257058,0.3224714643393619,0.017306866812490607,0.7283372365339579,0.3228362688981248,0.015082212845878629,0.11299986832581829,0.002224653966611978
rf,M3_company,Health Care,427,0.16529837152601892,0.32269680437921877,0.0159329934349437,0.7330210772833724,0.3224714643393619,0.017306866812490607,-0.06987906366180525,-0.001373873377546908
rf,M4_idio_vol,Health Care,427,0.16259046391073123,0.32299513194349655,0.014112646835079845,0.7377049180327869,0.32269680437921877,0.0159329934349437,-0.09244825490344713,-0.0018203465998638535
rf,M5_text,Health Care,427,0.162860461280133,0.32362174180500436,0.010283697666838232,0.7330210772833724,0.32299513194349655,0.014112646835079845,-0.1939997849928668,-0.0038289491682416132
rf,M0_baseline,Industrials,490,0.15820177238626684,0.2794376496059497,-0.10376526683060194,0.6061224489795919,,,,
rf,M1_macro,Industrials,490,0.1609123848535366,0.2808231029439593,-0.114737347394259,0.5979591836734693,0.2794376496059497,-0.10376526683060194,-0.4958005265086164,-0.01097208056365706
rf,M2_sector,Industrials,490,0.1597446385048005,0.28059131985460956,-0.11289796427367182,0.5979591836734693,0.2808231029439593,-0.114737347394259,0.08253704446674018,0.0018393831205871791
rf,M3_company,Industrials,490,0.15611106820372406,0.27817642184841596,-0.09382417400334564,0.6081632653061224,0.28059131985460956,-0.11289796427367182,0.8606460126581595,0.019073790270326185
rf,M4_idio_vol,Industrials,490,0.15598023466161307,0.2759136875581563,-0.07610184312975177,0.5959183673469388,0.27817642184841596,-0.09382417400334564,0.8134169945908098,0.017722330873593872
rf,M5_text,Industrials,490,0.15575539217981396,0.27684055885844266,-0.08334384123137428,0.6061224489795919,0.2759136875581563,-0.07610184312975177,-0.3359279883825929,-0.0072419981016225154
rf,M0_baseline,Materials,394,0.23029870333256514,0.37828192742589856,-0.032058579538964294,0.5685279187817259,,,,
rf,M1_macro,Materials,394,0.22770639888123648,0.37594998765778415,-0.019373435691649066,0.5710659898477157,0.37828192742589856,-0.032058579538964294,0.616455505549155,0.012685143847315228
rf,M2_sector,Materials,394,0.22686867152617216,0.3751346460289289,-0.014956697509499461,0.5786802030456852,0.37594998765778415,-0.019373435691649066,0.21687502476990406,0.004416738182149604
rf,M3_company,Materials,394,0.22465320035006775,0.37420262465185167,-0.009919646257447345,0.5812182741116751,0.3751346460289289,-0.014956697509499461,0.2484498264671971,0.005037051252052116
rf,M4_idio_vol,Materials,394,0.22822528766120392,0.377385503319682,-0.027172985315252918,0.5685279187817259,0.37420262465185167,-0.009919646257447345,-0.8505762541862484,-0.017253339057805572
rf,M5_text,Materials,394,0.2245839069200933,0.3736135999048034,-0.006742760578581919,0.5710659898477157,0.377385503319682,-0.027172985315252918,0.9994828581646471,0.020430224736671
rf,M0_baseline,Real Estate,432,0.21492638221655266,0.41091942648136937,0.0015220895341144791,0.8055555555555556,,,,
rf,M1_macro,Real Estate,432,0.217650371686818,0.41153075089868696,-0.001450989510923817,0.7939814814814815,0.41091942648136937,0.0015220895341144791,-0.1487698993820411,-0.002973079045038296
rf,M2_sector,Real Estate,432,0.21715578218794535,0.40905233176652744,0.010575044476589301,0.8009259259259259,0.41153075089868696,-0.001450989510923817,0.602243970042877,0.012026033987513118
rf,M3_company,Real Estate,432,0.21609698153911364,0.40997603095046276,0.00610147057425392,0.7916666666666666,0.40905233176652744,0.010575044476589301,-0.22581442817994402,-0.0044735739023353815
rf,M4_idio_vol,Real Estate,432,0.21636421174412618,0.4106990830818972,0.0025926109868208425,0.7870370370370371,0.40997603095046276,0.00610147057425392,-0.17636448886002967,-0.0035088595874330775
rf,M5_text,Real Estate,432,0.21505724705436574,0.408524493881775,0.013126889204652992,0.7824074074074074,0.4106990830818972,0.0025926109868208425,0.5294847954867647,0.01053427821783215
rf,M0_baseline,Technology,469,0.21239064058886825,0.3881772055290183,-0.009453520478129862,0.7825159914712153,,,,
rf,M1_macro,Technology,469,0.2230817210194954,0.38660593273127053,-0.001297880971106835,0.7611940298507462,0.3881772055290183,-0.009453520478129862,0.4047823456316546,0.008155639507023027
rf,M2_sector,Technology,469,0.22181640618432488,0.38675489225159615,-0.0020696310854650957,0.7761194029850746,0.38660593273127053,-0.001297880971106835,-0.03853006581488795,-0.0007717501143582606
rf,M3_company,Technology,469,0.22038391755551,0.3861953677147625,0.0008276921711724006,0.7761194029850746,0.38675489225159615,-0.0020696310854650957,0.1446716119287454,0.0028973232566374962
rf,M4_idio_vol,Technology,469,0.21910653127435728,0.38177241261200995,0.023582952020276604,0.7761194029850746,0.3861953677147625,0.0008276921711724006,1.145263634031793,0.022755259849104204
rf,M5_text,Technology,469,0.21811464974970915,0.38221867342323435,0.021298914096993915,0.7718550106609808,0.38177241261200995,0.023582952020276604,-0.11689184353871211,-0.002284037923282689
ridge,M0_baseline,ALL,4526,0.22647870159921982,1.9641468280392351,-28.255180785089053,0.6805125939019001,,,,
ridge,M1_macro,ALL,4526,0.26465452178825577,1.9705176903179231,-28.445271459792025,0.6208572691117985,1.9641468280392351,-28.255180785089053,-0.3243577408644081,-0.19009067470297225
ridge,M2_sector,ALL,4526,0.2658652586305069,1.8190491803396884,-24.092490486507376,0.6277065841802917,1.9705176903179231,-28.445271459792025,7.6867368774444635,4.3527809732846485
ridge,M3_company,ALL,4526,0.24111497695089862,0.9883611698563941,-6.407748612642479,0.640521431727795,1.8190491803396884,-24.092490486507376,45.6660556218811,17.684741873864898
ridge,M4_idio_vol,ALL,4526,0.24328364024055765,0.9824019442281833,-6.318689340698291,0.6372072470172337,0.9883611698563941,-6.407748612642479,0.602940079998963,0.08905927194418783
ridge,M5_text,ALL,4526,0.23936847326417718,0.9905638348500212,-6.440803270946536,0.6394167034909413,0.9824019442281833,-6.318689340698291,-0.8308096975775274,-0.12211393024824524
ridge,M0_baseline,Communication Services,460,0.21309810563002593,0.3909390167839143,-0.002195915355301059,0.75,,,,
ridge,M1_macro,Communication Services,460,0.24971477950448978,0.42643179961444094,-0.19243238370766647,0.6804347826086956,0.3909390167839143,-0.002195915355301059,-9.078854068470928,-0.1902364683523654
ridge,M2_sector,Communication Services,460,0.2480839127779824,0.41994474323959274,-0.1564287871756178,0.691304347826087,0.42643179961444094,-0.19243238370766647,1.5212412349907962,0.036003596532048654
ridge,M3_company,Communication Services,460,0.2375936211993477,0.42526576364904767,-0.18592012048222695,0.6956521739130435,0.41994474323959274,-0.1564287871756178,-1.2670763225673005,-0.029491333306609135
ridge,M4_idio_vol,Communication Services,460,0.24078723970326124,0.4305422791668266,-0.21553146852850635,0.6956521739130435,0.42526576364904767,-0.18592012048222695,-1.240757184990179,-0.029611348046279407
ridge,M5_text,Communication Services,460,0.23251603515911887,0.4117682983506876,-0.11183517824732925,0.6869565217391305,0.4305422791668266,-0.21553146852850635,4.360542907068231,0.1036962902811771
ridge,M0_baseline,Consumer Discretionary,486,0.22182631148183782,0.40813185208810737,0.028036150507701474,0.7530864197530864,,,,
ridge,M1_macro,Consumer Discretionary,486,0.2534762715040349,0.43208777618622485,-0.08941435318096613,0.6893004115226338,0.40813185208810737,0.028036150507701474,-5.8696531465389965,-0.1174505036886676
ridge,M2_sector,Consumer Discretionary,486,0.25916824434177643,0.4374133353171283,-0.11643429969512686,0.6851851851851852,0.43208777618622485,-0.08941435318096613,-1.232517887432247,-0.02701994651416073
ridge,M3_company,Consumer Discretionary,486,0.22580798961350768,0.42045956157938436,-0.031567375507466355,0.7098765432098766,0.4374133353171283,-0.11643429969512686,3.875916065853891,0.08486692418766051
ridge,M4_idio_vol,Consumer Discretionary,486,0.22948710992637386,0.4243400844206382,-0.050696412176529204,0.7078189300411523,0.42045956157938436,-0.031567375507466355,-0.9229241515348877,-0.01912903666906285
ridge,M5_text,Consumer Discretionary,486,0.22409552018948833,0.4082765766122689,0.027346706910847396,0.7078189300411523,0.4243400844206382,-0.050696412176529204,3.7855268446536674,0.0780431190873766
ridge,M0_baseline,Consumer Staples,440,0.08018208472453896,0.14472088995537818,-0.04760898373549605,0.6386363636363637,,,,
ridge,M1_macro,Consumer Staples,440,0.1404180260379589,0.23010809335152793,-1.6485035099251015,0.5477272727272727,0.14472088995537818,-0.04760898373549605,-59.00129789312185,-1.6008945261896055
ridge,M2_sector,Consumer Staples,440,0.14363103335018024,0.23084475012818423,-1.6654882322697175,0.5363636363636364,0.23010809335152793,-1.6485035099251015,-0.32013510082452107,-0.01698472234461601
ridge,M3_company,Consumer Staples,440,0.12821141404481812,0.2262714026121676,-1.560920536932211,0.5636363636363636,0.23084475012818423,-1.6654882322697175,1.9811355958829995,0.10456769533750654
ridge,M4_idio_vol,Consumer Staples,440,0.13261053796374883,0.2367103762036067,-1.8026660728173978,0.5659090909090909,0.2262714026121676,-1.560920536932211,-4.613474557954472,-0.24174553588518677
ridge,M5_text,Consumer Staples,440,0.12698542342096003,0.2061239032679446,-1.1251690418665041,0.5636363636363636,0.2367103762036067,-1.8026660728173978,12.921475359978766,0.6774970309508936
ridge,M0_baseline,Energy,437,0.3492728870197381,0.5233449894035228,-0.03031886768237646,0.4759725400457666,,,,
ridge,M1_macro,Energy,437,0.33920963241989743,0.5195546459586419,-0.015448675174829063,0.5377574370709383,0.5233449894035228,-0.03031886768237646,0.7242533169565538,0.014870192507547397
ridge,M2_sector,Energy,437,0.3362085110893569,0.5240713659369368,-0.03318091406854662,0.620137299771167,0.5195546459586419,-0.015448675174829063,-0.8693445460315433,-0.017732238893717556
ridge,M3_company,Energy,437,0.3198473276775056,0.5106106060549626,0.019211929649700532,0.6453089244851259,0.5240713659369368,-0.03318091406854662,2.568497490396,0.05239284371824715
ridge,M4_idio_vol,Energy,437,0.3232080707930912,0.5131200602830439,0.009547849936933694,0.6247139588100686,0.5106106060549626,0.019211929649700532,-0.491461438192538,-0.009664079712766838
ridge,M5_text,Energy,437,0.31322525340897783,0.5050400559460536,0.04049517997215901,0.6247139588100686,0.5131200602830439,0.009547849936933694,1.5746810468749282,0.030947330035225318
ridge,M0_baseline,Financials,491,0.14392009846538462,0.2601691099063392,-0.015343782070484036,0.6619144602851323,,,,
ridge,M1_macro,Financials,491,0.1963582342256681,0.31994591352084817,-0.5355175565767718,0.5682281059063137,0.2601691099063392,-0.015343782070484036,-22.976134113703438,-0.5201737745062878
ridge,M2_sector,Financials,491,0.19750025105439578,0.3160602673597262,-0.498447244905605,0.5498981670061099,0.31994591352084817,-0.5355175565767718,1.2144696953189167,0.03707031167116681
ridge,M3_company,Financials,491,0.18290815582741027,0.31052226072173006,-0.4463957263853633,0.5539714867617108,0.3160602673597262,-0.498447244905605,1.7521995675884876,0.0520515185202417
ridge,M4_idio_vol,Financials,491,0.18638383355540833,0.3163262701311277,-0.5009705538585814,0.5560081466395111,0.31052226072173006,-0.4463957263853633,-1.8691121840694065,-0.05457482747321807
ridge,M5_text,Financials,491,0.1789173762930832,0.2965548721508015,-0.31920344973271764,0.5804480651731161,0.3163262701311277,-0.5009705538585814,6.250318056774191,0.18176710412586372
ridge,M0_baseline,Health Care,427,0.15735495094042012,0.32756873748332305,-0.014005324714376544,0.7540983606557377,,,,
ridge,M1_macro,Health Care,427,0.2089797766994255,0.36482318758422083,-0.25776703790121713,0.6276346604215457,0.32756873748332305,-0.014005324714376544,-11.373017580102392,-0.2437617131868406
ridge,M2_sector,Health Care,427,0.21204853059611853,0.36405640553933727,-0.2524854675643047,0.6370023419203747,0.36482318758422083,-0.25776703790121713,0.2101790870150073,0.005281570336912456
ridge,M3_company,Health Care,427,0.20806439380059574,0.36899244211439447,-0.2866792092325605,0.6229508196721312,0.36405640553933727,-0.2524854675643047,-1.3558439021954936,-0.03419374166825584
ridge,M4_idio_vol,Health Care,427,0.21286850862812223,0.3750449724912001,-0.3292358260184016,0.6276346604215457,0.36899244211439447,-0.2866792092325605,-1.6402857310907324,-0.042556616785841106
ridge,M5_text,Health Care,427,0.20081699291056188,0.34946597142176083,-0.1541044855111715,0.6323185011709602,0.3750449724912001,-0.3292358260184016,6.820249022279441,0.17513134050723012
ridge,M0_baseline,Industrials,490,0.1582167546147763,0.27831244629607105,-0.09489416552505037,0.6061224489795919,,,,
ridge,M1_macro,Industrials,490,0.19724267625558028,0.32243580736530925,-0.46958061601528045,0.573469387755102,0.27831244629607105,-0.09489416552505037,-15.85389430349062,-0.3746864504902301
ridge,M2_sector,Industrials,490,0.20425440243402646,0.32753617121558454,-0.5164406583877243,0.573469387755102,0.32243580736530925,-0.46958061601528045,-1.5818230276443042,-0.0468600423724439
ridge,M3_company,Industrials,490,0.18708447485556037,0.3172810793615377,-0.422968324566507,0.5693877551020409,0.32753617121558454,-0.5164406583877243,3.130979951309536,0.09347233382121733
ridge,M4_idio_vol,Industrials,490,0.19146703266441692,0.3255530347577092,-0.49813303420158284,0.5755102040816327,0.3172810793615377,-0.422968324566507,-2.6071379399039722,-0.07516470963507582
ridge,M5_text,Industrials,490,0.1987285387760688,0.39251078651839305,-1.1777602985915494,0.5816326530612245,0.3255530347577092,-0.49813303420158284,-20.567386757895452,-0.6796272643899666
ridge,M0_baseline,Materials,394,0.5550266946100292,6.552614247477607,-308.6723042580053,0.5736040609137056,,,,
ridge,M1_macro,Materials,394,0.5847203540155186,6.554392900695219,-308.8404430724033,0.5862944162436549,6.552614247477607,-308.6723042580053,-0.027144177124373885,-0.1681388143979916
ridge,M2_sector,Materials,394,0.560628074939853,6.002324885868435,-258.84368069273273,0.5786802030456852,6.554392900695219,-308.8404430724033,8.422870328207303,49.99676237967054
ridge,M3_company,Materials,394,0.4079601024303428,3.0415930935467164,-65.72297297001316,0.5939086294416244,6.002324885868435,-258.84368069273273,49.32641682379295,193.12070772271957
ridge,M4_idio_vol,Materials,394,0.4099151268215341,3.0318390391626666,-65.2957126930754,0.5812182741116751,3.0415930935467164,-65.72297297001316,0.320688996984663,0.4272602769377585
