model,ticker,n,mae,rmse,r2,dir_acc
baseline:persistence,BA,49,0.1212729098158367,0.17541622598441683,0.16077510486872448,0.7959183673469388
baseline:persistence,BAC,49,0.047533746704497386,0.06136869000928495,-0.08007561942458952,0.7142857142857143
baseline:persistence,BKNG,49,0.19803158089778014,0.5178476603768537,-0.10288764751986812,0.9183673469387755
baseline:persistence,BKR,37,0.09789268108261061,0.20202930718949974,0.32340518521640127,0.7297297297297297
baseline:persistence,BMY,49,0.07268687323266698,0.12407885103563379,0.5450553858242639,0.8775510204081632
baseline:persistence,BRK.B,49,0.08505752758868247,0.12782962866598382,-0.053955943933149175,0.7142857142857143
baseline:persistence,C,48,0.05490606297436219,0.07081779545700544,-0.31155137538503697,0.6458333333333334
baseline:persistence,CAT,49,0.06777004081776666,0.0837391361018443,0.7413182968493905,0.8163265306122449
baseline:persistence,CCI,48,0.2478262837923011,0.42104369964492566,-0.2436223508935127,0.8125
baseline:persistence,CHTR,46,0.07052436169496591,0.25266139352386385,-0.1365955171077844,0.9782608695652174
baseline:persistence,CL,49,0.024081047104509347,0.027953366010993987,0.6706167337665476,0.8367346938775511
baseline:persistence,CMCSA,49,0.05633982398891095,0.07346256336769216,0.11330925331081088,0.7142857142857143
baseline:persistence,COP,47,0.2309239086651394,0.36388680546356506,0.38807270670327587,0.7659574468085106
baseline:persistence,COST,49,0.026695779268432668,0.03555737495520036,0.472750548461349,1.0
baseline:persistence,CRM,49,0.020090566243279834,0.03141123748058749,0.8561554347862514,1.0
baseline:persistence,CSCO,47,0.03652741667451079,0.04976428921973239,0.42885175037825274,0.7872340425531915
baseline:persistence,CVX,49,0.14741834875600682,0.24203482144203253,0.5269004209012433,0.8163265306122449
baseline:persistence,DD,35,0.1566949355093184,0.28076175238911877,-0.0479118329483752,0.8285714285714286
baseline:persistence,DE,45,0.08738570896991629,0.10452689367379094,0.6545322339168098,0.8
baseline:persistence,DIS,25,0.13156027433823103,0.2033779312236617,-0.18481358963430194,0.64
baseline:persistence,DLR,49,0.04789829369918196,0.07394982411431213,0.42900661550932984,0.9591836734693877
baseline:persistence,DOW,29,0.1002936571431818,0.1421094234181953,0.5946861332959759,0.8275862068965517
baseline:persistence,EA,49,0.1504175259430876,0.2021368326081301,-0.65647564004757,0.6530612244897959
baseline:persistence,ECL,49,0.036210569745684686,0.06258410735330006,0.4134357701807664,0.8367346938775511
baseline:persistence,EOG,49,0.32979138213681725,0.5889906361412167,-0.09468089069675933,0.7959183673469388
baseline:persistence,EQIX,49,0.042881100733446545,0.06787176788236288,0.3632691239730155,0.9591836734693877
baseline:persistence,EQR,25,0.034079305359683815,0.06357317501473482,0.30946259361415895,0.92
baseline:persistence,ETN,46,0.051551176896971716,0.08918771393475033,0.18945031159949555,0.8695652173913043
baseline:persistence,F,49,0.09989258256124962,0.1653080572349046,-0.5709174196277105,0.6122448979591837
baseline:persistence,FCX,49,0.17076608651221944,0.21363193253473503,0.3969372761231572,0.7142857142857143
baseline:persistence,GE,45,0.21843918296533807,0.483118581825479,-0.4507845210329384,0.7777777777777778
baseline:persistence,GIS,31,0.052907299779598196,0.07401138850484724,-0.22576040626714722,0.7096774193548387
baseline:persistence,GM,49,0.1612401827536481,0.3387937161340562,-0.9399977070576102,0.6938775510204082
baseline:persistence,GOOGL,42,0.051675811370745534,0.07708328435554518,0.46911877807813585,0.9523809523809523
baseline:persistence,GS,49,0.17929025847603366,0.24867292469814167,-0.359140172018489,0.673469387755102
baseline:persistence,HAL,49,0.08449514932679136,0.12597432230082786,0.7453576375080272,0.8571428571428571
baseline:persistence,HD,49,0.03999351245039556,0.05875139995524218,0.3562737054385864,0.8571428571428571
baseline:persistence,HON,49,0.07279592587135099,0.14528081467864362,-0.3682664202655572,0.7959183673469388
baseline:persistence,INTC,41,0.08113427416499128,0.1200981218094538,-0.07111983065935457,0.6341463414634146
baseline:persistence,JNJ,32,0.13749973231777374,0.31123176623824705,-1.0181940825913314,0.875
baseline:persistence,JPM,49,0.06913489960161655,0.08781279128798798,-0.014884907079158127,0.673469387755102
baseline:persistence,KMB,49,0.12761986879243042,0.3468085441969997,-1.14582256939776,0.5918367346938775
baseline:persistence,KO,26,0.07103418215110201,0.0939221148549187,0.11390146350527719,0.7692307692307693
baseline:persistence,LIN,33,0.1212015311907078,0.2699855439782236,0.5503469768828042,0.7575757575757576
baseline:persistence,LLY,49,0.07457020385094182,0.10476063576104061,0.6724566032031203,0.8163265306122449
baseline:persistence,LMT,49,0.06451120983262829,0.0885278515580037,-0.197804460719458,0.7755102040816326
baseline:persistence,LOW,49,0.04260969731855707,0.062133360056694495,0.5340840097607107,0.8367346938775511
baseline:persistence,MA,47,0.09311389830563341,0.18310071081060886,0.272901209208535,0.9361702127659575
baseline:persistence,MCD,49,0.06139217591852861,0.11460118965314024,-2.4781421520181368e-05,0.7959183673469388
baseline:persistence,MDLZ,49,0.032472398842895926,0.04185978986125339,0.7572406331197615,0.8571428571428571
baseline:persistence,META,49,0.06063171075158269,0.07539797322828634,0.824863502731759,0.9591836734693877
baseline:persistence,MO,49,0.04245399218817243,0.05891498955531023,-1.200415703156228,0.6122448979591837
baseline:persistence,MRK,31,0.20457365220743925,0.40583964092310437,-1.1242728081656375,0.6774193548387096
baseline:persistence,MS,49,0.16395780538841712,0.24680860304153976,-0.8325636452371608,0.7142857142857143
baseline:persistence,MSFT,49,0.04331573549015568,0.06324614442948101,0.4329856612871199,0.9183673469387755
baseline:persistence,NEM,33,0.13741517942917217,0.1842136826758453,0.43893487361884853,0.7575757575757576
baseline:persistence,NFLX,49,0.026472235905789548,0.03221803149518568,0.8828730322193717,1.0
baseline:persistence,NKE,49,0.08789035603145982,0.19980518254839316,-0.632305410775222,0.8775510204081632
baseline:persistence,NUE,37,0.159299698519674,0.2161961508681259,0.46291436519384255,0.7027027027027027
