model,ticker,n,mae,rmse,r2,dir_acc
catboost,INTC,5,0.04310611244935878,0.04580695476271499,-21.076726157840447,1.0
catboost,KO,5,0.02102812751572839,0.03224824609433969,0.06683053525833416,1.0
catboost,LIN,34,0.044052392681117346,0.06339813044643663,-0.7718835371780017,1.0
catboost,LOW,38,0.028638830035667112,0.038559435577154424,-2.226941861281125,1.0
catboost,MA,40,0.048726390460161376,0.08022797915619821,0.26501118403008417,1.0
catboost,MCD,44,0.04808741522328301,0.06434403901047915,-0.9098457056352864,1.0
catboost,NFLX,44,0.0395592868721991,0.04816060385089279,0.6574966078657141,1.0
catboost,NVDA,21,0.058684092029215276,0.08408455066728393,-0.5756381978163805,1.0
catboost,PEP,6,0.04075684471903752,0.0446765243316945,-16.039307213558775,1.0
catboost,PLD,31,0.12204093828124661,0.15309057397114542,-3.069536230385544,1.0
catboost,PSA,14,0.050562265542471736,0.056932603194573383,-81.63280144884871,1.0
catboost,RTX,6,0.04555444690881846,0.05750072329280126,-38.907428067488155,1.0
catboost,SBUX,31,0.031638970630803606,0.04098097727340344,-0.2616569218653093,1.0
catboost,SCCO,35,0.06529599901509454,0.07802223664660303,-1.5811799486921765,1.0
catboost,SPG,44,0.03034160813763405,0.038396856669182446,-15.586453795665204,1.0
catboost,T,44,0.05333407704166337,0.07706126642325559,-0.43702400144908915,1.0
catboost,TMUS,44,0.04039683718529999,0.04885601929593621,0.015819073102502412,1.0
catboost,TSLA,14,0.1047015799211348,0.12011951471915605,-8.553727239566163,0.07142857142857142
catboost,TTWO,44,0.21560041873098326,0.30760950624584327,-0.1431501363674046,0.7045454545454546
catboost,UNH,44,0.015873094931132287,0.02124589299480157,-2.673802236498119,1.0
catboost,UPS,44,0.01855513708498083,0.022670438420018414,-0.7700536545155332,1.0
catboost,V,44,0.07098864752419416,0.09005639427015064,-5.279026489273815,1.0
catboost,VLO,34,0.06387898074947525,0.08481495021509042,-6.371878296822925,0.9117647058823529
catboost,VZ,44,0.034432161460877866,0.04719403702645281,-2.917560753490738,1.0
catboost,WBD,44,0.1007725883070927,0.14246678208515984,0.15806902634761522,0.8863636363636364
catboost,WMB,44,0.09697206578681929,0.13259829030324802,-1.1567613918951856,1.0
catboost,WMT,6,0.0509064851545117,0.05345715408397098,-9571.570484572318,1.0
elasticnet,AMGN,6,0.10137022351242331,0.1090188063010228,-93.12048124453521,1.0
elasticnet,AMT,15,0.04410125975296524,0.06302641851978377,-1.030253482960604,1.0
elasticnet,AMZN,44,0.019807685840126408,0.030094997905585417,0.40010602132213335,1.0
elasticnet,BA,6,0.13311467428991433,0.14788702600846693,-2.0328778273034005,0.5
elasticnet,BKNG,44,0.0713614088636097,0.09697151700032922,0.08605170831360187,0.9545454545454546
elasticnet,BKR,17,0.13274260215937753,0.2398396463475402,-0.49690777837888467,0.8235294117647058
elasticnet,CAT,44,0.0414902579639528,0.053603888831710814,-1.077638978746453,1.0
elasticnet,CCI,12,0.07234553546315405,0.1394412252428876,-0.3268256556913054,1.0
elasticnet,CHTR,44,0.054651229048574154,0.05840817811741521,-4.2150211338003825,1.0
elasticnet,CL,6,0.0234486590257668,0.028509327793754806,-0.1910539158828246,1.0
elasticnet,CMCSA,32,0.018307419127851124,0.025503653992092368,0.1854536787378852,1.0
elasticnet,COST,23,0.011884801749687235,0.020567443232539947,-92.4090576057497,0.9565217391304348
elasticnet,CRM,45,0.05777067333199816,0.06780202040133212,-0.24385991470706703,1.0
elasticnet,DIS,19,0.05049510698943121,0.05730329550798754,-6.0644717615124355,1.0
elasticnet,DLR,44,0.04987271848735186,0.05798858932797508,-0.056452993046376854,1.0
elasticnet,EOG,44,0.20434029244033924,0.2829603866821034,-0.16467832605600918,0.8863636363636364
elasticnet,EQIX,44,0.0755964917568924,0.08075206526021105,-21.7574158411396,1.0
elasticnet,F,6,0.14473913003198766,0.1467132985578161,-174.88569294285617,1.0
elasticnet,GM,42,0.09345772125151072,0.09991075327270732,-12.360797814792305,1.0
elasticnet,HAL,6,0.06265304559990792,0.06606594356263214,-9.096711392735312,1.0
elasticnet,HD,45,0.016912589777427545,0.028738204844254777,-17.053808331072204,1.0
elasticnet,HON,6,0.0284900144725161,0.032251037541138526,-81.51773340013389,1.0
elasticnet,INTC,5,0.0275434785357777,0.03500848607543686,-11.89491516963084,1.0
elasticnet,KO,5,0.03401518241170725,0.03965142478814086,-0.41080150838534846,1.0
elasticnet,LIN,34,0.046245318141079884,0.06486759267825994,-0.854974025831037,1.0
elasticnet,LOW,38,0.033946606418457814,0.04381464528966206,-3.1664713978255845,1.0
elasticnet,MA,40,0.06318646431184445,0.07492228587580085,0.35901028208677754,1.0
elasticnet,MCD,44,0.047532003382315585,0.061533817823633846,-0.7466639924590237,1.0
elasticnet,NFLX,44,0.05344146672296332,0.06884790231749933,0.30005735389609245,1.0
elasticnet,NVDA,21,0.04999906270324613,0.05734914629806064,0.2670438385333199,1.0
elasticnet,PEP,6,0.043554785879599885,0.0505392805892109,-20.804758744189225,1.0
elasticnet,PLD,31,0.1433231558722087,0.1642968113641273,-3.6871223073066703,1.0
elasticnet,PSA,14,0.034478961476368655,0.03817882258738744,-36.15997852644045,1.0
elasticnet,RTX,6,0.033483421719763214,0.042718820321631934,-21.02650674976324,1.0
elasticnet,SBUX,31,0.044625808569193556,0.05748206516201265,-1.4822263322606193,1.0
elasticnet,SCCO,35,0.06198187088365065,0.0792397102473067,-1.6623628730907267,1.0
elasticnet,SPG,44,0.06186127332144328,0.06861259035795493,-51.96266493282377,1.0
elasticnet,T,44,0.05977121764969689,0.09320116167251256,-1.1020081182974364,1.0
elasticnet,TMUS,44,0.05325126680715687,0.059488749589771586,-0.4591786552314103,1.0
elasticnet,TSLA,14,0.14136833781832192,0.15875856699166788,-15.688605183186908,0.0
elasticnet,TTWO,44,0.23974639733515593,0.33024896848501256,-0.31760946788689326,0.6818181818181818
elasticnet,UNH,44,0.04805440849916185,0.05392615273442191,-22.668169423456188,1.0
elasticnet,UPS,44,0.028719127743110785,0.034573146169075634,-3.1166542952682903,1.0
elasticnet,V,44,0.08030115690118331,0.10016324885393318,-6.767477639600928,1.0
elasticnet,VLO,34,0.07353343724580153,0.10002685195927397,-9.253367784614891,0.8823529411764706
elasticnet,VZ,44,0.03253977793619968,0.0484507705938802,-3.1289807666860527,1.0
elasticnet,WBD,44,0.09885256089020293,0.13837918177906133,0.20568863993378128,0.8636363636363636
elasticnet,WMB,44,0.1131656634629135,0.14651061926862197,-1.6330824588840342,0.9772727272727273
elasticnet,WMT,6,0.017435113377597997,0.03092337655235429,-3202.2491665112175,1.0
ensemble,AMGN,6,0.08431755897133307,0.09930242840597336,-77.09100868153655,1.0
ensemble,AMT,15,0.03627885535533061,0.06149461478788671,-0.9327655537686776,1.0
ensemble,AMZN,44,0.02527479153932338,0.029081525429920384,0.4398294999217961,1.0
ensemble,BA,6,0.09405494669105167,0.10119384884670671,-0.42004790006948034,0.6666666666666666
ensemble,BKNG,44,0.07363001503685823,0.10705417833214996,-0.1138853474874999,0.9545454545454546
ensemble,BKR,17,0.10660833356653912,0.22482663997673316,-0.31537212722549457,0.9411764705882353
ensemble,CAT,44,0.03134503966442948,0.03835454356453255,-0.0636803258835501,1.0
ensemble,CCI,12,0.07501074486135859,0.13688852820188274,-0.27869094070459477,1.0
